BirdID,Sex,AgeY,AgeClass,BirthFPID,U_PlateID,RTL,Technician,Terr,FPID,mum,dad,MAC,PAC,BrF,BrM
3576,1,1.38630136986301,SA,37,6_19,1.23,1,124,77,1864,1848,2.01643835616438,1.96164383561644,1864,1542
3503,0,0.164383561643836,FL,37,8_12,1.75,1,26.5,37,1536,1787,5.66575342465753,2.48493150684931,1536,1787
3503,0,0.50958904109589,OFL,37,8_8,0.84,1,26.5,54,1536,1787,5.66575342465753,2.48493150684931,1536,1787
3579,0,0.0219178082191781,CH,37,6_33,1.6,1,26.5,37,1536,1512,5.89315068493151,5.99452054794521,1536,1787
3510,0,0.328767123287671,OFL,37,8_4,0.88,1,28.1,37,1415,1566,6.57534246575342,5.45205479452055,1415,1743
3521,1,0.0273972602739726,CH,37,6_32,0.84,1,28.1,37,1415,1040,6.91506849315068,10.0164383561644,1415,1743
3446,0,0.164383561643836,FL,37,8_10,0.64,1,29,37,NA,NA,NA,NA,1764,1711
3446,0,2.27945205479452,A,37,3_14,0.34,2,20,82,NA,NA,NA,NA,1764,1711
3446,0,1.23287671232877,A,37,8_15,1.62,1,20,75,NA,NA,NA,NA,1764,1711
3591,0,0.0328767123287671,CH,37,6_36,0.83,1,3,37,1532,911,5.94520547945205,11.1972602739726,1532,911
3594,0,0.0301369863013699,CH,37,6_36,0.79,1,3.1,37,1740,1187,3.9013698630137,8.72328767123288,1740,1187
3594,0,6.46575342465753,A,37,6_27,0.19,1,123,112,1740,1187,3.9013698630137,8.72328767123288,1740,1187
3594,0,0.857534246575342,SA,37,3_1,0.94,2,3.1,75,1740,1187,3.9013698630137,8.72328767123288,1740,1187
4805,1,0.657534246575342,SA,37,7_38,0.99,1,30.1,74,3487,1543,2.11506849315069,6.24931506849315,3487,1543
4805,1,3.4986301369863,A,37,3_71,0.68,2,130,90,3487,1543,2.11506849315069,6.24931506849315,3487,1543
4805,1,1.03013698630137,SA,37,3_71,1.24,2,30.1,75,3487,1543,2.11506849315069,6.24931506849315,3487,1543
3580,0,0.0246575342465753,CH,37,6_36,1.37,1,30.2,37,1854,1029,1.94246575342466,9.10958904109589,1854,1029
3580,0,1.94246575342466,A,37,6_23,0.45,1,67,82,1854,1029,1.94246575342466,9.10958904109589,1854,1029
3498,0,0.164383561643836,FL,37,8_22,1.26,1,33,37,2985,1752,1.48219178082192,2.7041095890411,1765,1752
3498,0,1.63561643835616,A,37,4_32,1.22,2,123,77,2985,1752,1.48219178082192,2.7041095890411,1765,1752
3602,1,0.0273972602739726,CH,37,6_16,1.04,1,33.1,37,1193,1590,9.08493150684932,5.17260273972603,1193,1590
3581,0,0.0273972602739726,CH,37,6_33,1.45,1,34.5,37,1200,1553,9.03835616438356,5.82739726027397,1200,1553
3451,0,0.936986301369863,A,37,7_38,0.95,1,-2,74,2987,1739,2.33972602739726,2.66575342465753,3010,1739
3451,0,8.24931506849315,A,37,8_40,0.64,1,94,122,2987,1739,2.33972602739726,2.66575342465753,3010,1739
3451,0,6.45205479452055,A,37,8_40,1.06,1,94,105,2987,1739,2.33972602739726,2.66575342465753,3010,1739
3451,0,0.164383561643836,FL,37,8_31,0.73,1,37,37,2987,1739,2.33972602739726,2.66575342465753,3010,1739
3451,0,3.35342465753425,A,37,3_79,0.74,2,94,87,2987,1739,2.33972602739726,2.66575342465753,3010,1739
3451,0,4.33424657534247,A,37,7_36,0.72,1,94,92,2987,1739,2.33972602739726,2.66575342465753,3010,1739
3500,0,2.84109589041096,A,37,3_79,0.7,2,9,85,2987,1739,2.27397260273973,2.6,3010,1739
3514,0,0.449315068493151,SA,37,8_14,1.67,1,38,54,1821,1504,2.76164383561644,5.93150684931507,1821,1504
3649,0,0.164383561643836,FL,37,8_25,0.58,1,38,54,1821,1504,3.07397260273973,6.24383561643836,1821,1504
3699,0,0.164383561643836,FL,37,8_20,1.36,1,39,54,2968,1769,1.96712328767123,2.58082191780822,459,1769
3699,0,0.435616438356164,A,37,8_13,1.29,1,39,74,2968,1769,1.96712328767123,2.58082191780822,459,1769
3699,0,1.2986301369863,A,37,8_24,1.02,1,39,77,2968,1769,1.96712328767123,2.58082191780822,459,1769
3699,0,7.73698630136986,A,37,8_30,0.89,1,112,122,2968,1769,1.96712328767123,2.58082191780822,459,1769
3688,0,0.164383561643836,FL,37,8_4,1.02,1,4,54,1791,1509,3.16986301369863,6.47945205479452,1791,1509
3614,1,0.0273972602739726,CH,37,6_19,1.68,1,41.1,37,1757,1831,3.94246575342466,2.03835616438356,1757,1523
3515,1,3.8,A,37,8_10,1.03,1,41,90,1369,1744,7.64931506849315,3.5041095890411,3453,1744
3515,1,4.20547945205479,A,37,8_12,1.81,1,41,92,1369,1744,7.64931506849315,3.5041095890411,3453,1744
3515,1,0.964383561643836,A,37,8_12,1.18,1,43,74,1369,1744,7.64931506849315,3.5041095890411,3453,1744
3617,1,0.93972602739726,SA,37,8_19,0.24,1,44,75,1827,1783,2.69041095890411,2.4027397260274,1827,1783
3617,1,0.164383561643836,FL,37,8_19,1.71,1,44,54,1827,1783,2.69041095890411,2.4027397260274,1827,1783
3512,0,0.0328767123287671,CH,37,6_32,1.2,1,46,37,1042,1590,9,5.06027397260274,1042,1577
3513,0,0.328767123287671,OFL,37,8_18,1.39,1,46,37,1042,453,8.70958904109589,12.6109589041096,1042,1577
3565,1,0.0301369863013699,CH,37,6_33,1.69,1,49,37,1782,1881,3.05479452054795,1.92876712328767,1782,1881
3568,0,0.0301369863013699,CH,37,6_33,1.42,1,49,37,1782,1881,3.05479452054795,1.92876712328767,1782,1881
3445,1,2.35890410958904,A,37,3_9,0.86,2,123,82,1605,497,4.36438356164384,11.7013698630137,1605,497
3689,1,0.164383561643836,FL,37,8_14,1.28,1,5,54,1605,911,4.86301369863014,11.3287671232877,1605,497
3445,1,0.164383561643836,FL,37,8_3,0.98,1,5,37,1605,497,4.36438356164384,11.7013698630137,1605,497
3491,0,3.66849315068493,A,37,3_79,0.56,2,86,90,1605,497,4.47945205479452,11.8164383561644,1605,497
3612,1,2.36164383561644,A,37,3_65,1.05,2,11,85,3009,1742,1.01369863013699,3.07123287671233,1244,1742
3612,1,3.40547945205479,A,37,3_65,0.97,2,11,90,3009,1742,1.01369863013699,3.07123287671233,1244,1742
3612,1,0.515068493150685,SA,37,7_20,0.53,1,50,74,3009,1742,1.01369863013699,3.07123287671233,1244,1742
3647,1,0.164383561643836,FL,37,8_22,0.82,1,51.2,54,2989,1731,1.51232876712329,3.14246575342466,2989,1591
3502,0,0.328767123287671,OFL,37,8_11,0.98,1,54,37,1895,1754,1.50684931506849,3.47397260273973,1895,1754
3566,0,0.0328767123287671,CH,37,6_33,1.5,1,57.1,37,1491,1356,5.99178082191781,7.97534246575342,1491,1823
3590,0,0.958904109589041,SA,37,6_33,1.04,1,58,75,2963,1796,1.51232876712329,3.01095890410959,2978,1709
3590,0,3.83287671232877,A,37,7_37,0.72,1,127,92,2963,1796,1.51232876712329,3.01095890410959,2978,1709
3590,0,3.38082191780822,A,37,6_24,0.66,1,127,90,2963,1796,1.51232876712329,3.01095890410959,2978,1709
3590,0,0.0273972602739726,CH,37,6_36,1.2,1,58,37,2963,1796,1.51232876712329,3.01095890410959,2978,1709
3695,0,3.34794520547945,A,37,3_81,0.98,2,101,90,1437,1623,6.86575342465753,4.18082191780822,1437,1722
3695,0,0.164383561643836,FL,37,8_10,1.59,1,59,54,1437,1623,6.86575342465753,4.18082191780822,1437,1722
3501,0,0.328767123287671,OFL,37,8_23,0.82,1,59,37,1437,1623,6.33972602739726,3.65479452054795,1437,1722
3501,0,2.22739726027397,A,37,4_34,1.08,2,79,82,1437,1623,6.33972602739726,3.65479452054795,1437,1722
3570,1,0.0219178082191781,CH,37,6_36,0.83,1,59.1,37,1779,1796,3.07945205479452,3.00547945205479,1779,1196
3570,1,1.40821917808219,SA,37,6_19,1.1,1,62,77,1779,1796,3.07945205479452,3.00547945205479,1779,1196
3449,0,3.87945205479452,A,37,3_64,1.04,2,19,90,1614,1767,3.86301369863014,2.77260273972603,1614,1767
3449,0,4.19452054794521,A,37,3_64,0.92,2,19,92,1614,1767,3.86301369863014,2.77260273972603,1614,1767
3449,0,0.164383561643836,FL,37,7_44,0.89,1,19,37,1614,1767,3.86301369863014,2.77260273972603,1614,1767
3457,1,0.334246575342466,OFL,37,8_24,1.23,1,62,37,1717,1797,3.59452054794521,2.32328767123288,1717,1797
3457,1,3.27945205479452,A,37,3_79,0.58,2,60.1,87,1717,1797,3.59452054794521,2.32328767123288,1717,1797
3599,1,0.0328767123287671,CH,37,6_33,0.76,1,62.1,37,1697,1196,3.55890410958904,9.04383561643836,1697,1796
3455,0,0.164383561643836,FL,37,8_22,1.82,1,62.1,37,1697,1796,3.2,2.66849315068493,1697,1796
3511,1,0.328767123287671,OFL,37,7_46,0.72,1,63,37,1195,1579,8.30684931506849,4.78082191780822,1195,1871
3605,0,0.0273972602739726,CH,37,6_33,0.63,1,63,37,1195,1871,8.71780821917808,2.3013698630137,1195,1871
3511,1,0.654794520547945,SA,37,4_26,1.72,2,63,54,1195,1579,8.30684931506849,4.78082191780822,1195,1871
3597,0,0.00821917808219178,CH,37,6_33,0.97,1,64,37,1170,1579,8.28767123287671,5.19178082191781,1170,1524
3595,0,0.00821917808219178,CH,37,6_36,0.86,1,64,37,1893,1871,3.64931506849315,2.3013698630137,1170,1524
3595,0,2.8986301369863,SA,37,8_36,0.55,1,60.1,87,1893,1871,3.64931506849315,2.3013698630137,1170,1524
3595,0,7.07123287671233,A,37,7_32,0.62,1,60.1,116,1893,1871,3.64931506849315,2.3013698630137,1170,1524
3598,0,0.0273972602739726,CH,37,6_33,0.68,1,66,37,1438,1708,6.1013698630137,3.63013698630137,1438,1718
3462,0,0.164383561643836,FL,37,8_12,1.67,1,69,37,1403,1533,7.53698630136986,5.57808219178082,1403,3454
3462,0,2.74246575342466,A,37,3_64,0.74,2,29,85,1403,1533,7.53698630136986,5.57808219178082,1403,3454
3462,0,6.41643835616438,A,37,9_29,0.83,1,29,105,1403,1533,7.53698630136986,5.57808219178082,1403,3454
3462,0,6.66301369863014,A,37,8_35,0.58,1,29,110,1403,1533,7.53698630136986,5.57808219178082,1403,3454
3462,0,3.25205479452055,A,37,3_64,0.78,2,29,87,1403,1533,7.53698630136986,5.57808219178082,1403,3454
3461,0,0.164383561643836,FL,37,8_39,0.65,1,69,37,1403,1533,7.53698630136986,5.57808219178082,1403,3454
3462,0,8.83835616438356,A,37,8_32,0.89,1,29,124,1403,1533,7.53698630136986,5.57808219178082,1403,3454
3462,0,3.73150684931507,A,37,8_4,0.9,1,29,90,1403,1533,7.53698630136986,5.57808219178082,1403,3454
3504,1,0.0273972602739726,CH,37,6_32,1.14,1,7,37,930,1485,11.0602739726027,6.92602739726027,930,1485
3574,0,8.86849315068493,A,37,7_29,0.62,1,93,125,3090,1381,1.22739726027397,7.98630136986301,3090,1381
3574,0,0.0164383561643836,CH,37,6_32,1.09,1,73,37,3090,1381,1.22739726027397,7.98630136986301,3090,1381
3574,0,4.5013698630137,A,37,6_26,0.63,1,93,103,3090,1381,1.22739726027397,7.98630136986301,3090,1381
3574,0,2.45205479452055,A,37,6_28,0.52,1,93,85,3090,1381,1.22739726027397,7.98630136986301,3090,1381
3574,0,3.4986301369863,A,37,3_65,0.67,2,93,90,3090,1381,1.22739726027397,7.98630136986301,3090,1381
3574,0,3.01095890410959,A,37,6_28,0.59,1,93,87,3090,1381,1.22739726027397,7.98630136986301,3090,1381
3648,0,0.164383561643836,OFL,37,8_19,0.35,1,75,54,1851,1199,2.69315068493151,9.16438356164384,1851,1199
3505,0,2.32328767123288,A,37,3_9,1.09,2,50.1,82,1580,1040,4.76712328767123,9.66027397260274,1580,1040
3505,0,0.328767123287671,OFL,37,7_44,1.19,1,76,37,1580,1040,4.76712328767123,9.66027397260274,1580,1040
3644,1,0.164383561643836,FL,37,8_6,1.47,1,76,54,1580,1766,5.26849315068493,2.57534246575342,1580,1040
3645,0,5.95616438356164,A,37,8_29,0.45,1,77,105,1576,1512,5.44109589041096,6.10958904109589,1576,1512
3645,0,0.164383561643836,FL,37,8_22,1.56,1,77.1,54,1576,1512,5.44109589041096,6.10958904109589,1576,1512
3516,0,0.328767123287671,OFL,37,8_20,1.35,1,78,37,1790,1731,2.36712328767123,2.69315068493151,1790,1731
3646,0,1.27945205479452,SA,37,8_20,1.98,1,28,77,1790,2964,2.81643835616438,2.7041095890411,1790,1731
3646,0,0.164383561643836,FL,37,8_23,0.48,1,78,54,1790,2964,2.81643835616438,2.7041095890411,1790,1731
3516,0,1.32054794520548,SA,37,8_6,1.69,1,53,75,1790,1731,2.36712328767123,2.69315068493151,1790,1731
3643,1,0.876712328767123,SA,37,8_29,0.91,1,76,75,1665,1623,3.8027397260274,4.15616438356164,1665,1623
3643,1,7.92054794520548,A,37,8_40,1.05,1,76,122,1665,1623,3.8027397260274,4.15616438356164,1665,1623
3643,1,0.164383561643836,FL,37,8_7,1.69,1,79,54,1665,1623,3.8027397260274,4.15616438356164,1665,1623
3643,1,7,A,37,8_39,0.69,1,76,116,1665,1623,3.8027397260274,4.15616438356164,1665,1623
3564,1,0.328767123287671,OFL,37,8_3,0.95,1,81,37,1685,1608,2.67671232876712,4.4,1685,1608
3578,1,0.945205479452055,SA,37,3_87,1,2,81,75,1685,1608,3,4.72328767123288,1685,1608
3578,1,0.0246575342465753,CH,37,6_36,1.34,1,81,37,1685,1608,3,4.72328767123288,1685,1608
3578,1,0.961643835616438,SA,37,6_33,0.92,1,81,75,1685,1608,3,4.72328767123288,1685,1608
3600,1,0.0246575342465753,CH,37,6_33,1.01,1,83,37,1760,1829,3.86849315068493,1.99178082191781,1760,1829
3596,0,0.0273972602739726,CH,37,6_36,0.67,1,85,37,1401,1877,7.90958904109589,1.86575342465753,1401,1788
3596,0,4.91232876712329,A,37,7_31,1.02,1,85,104,1401,1877,7.90958904109589,1.86575342465753,1401,1788
3596,0,2.91780821917808,A,37,7_41,0.7,1,85,87,1401,1877,7.90958904109589,1.86575342465753,1401,1788
3596,0,1.93150684931507,A,37,6_23,0.87,1,85,82,1401,1877,7.90958904109589,1.86575342465753,1401,1788
3641,0,0.164383561643836,FL,37,8_21,0.76,1,86,54,919,1616,11.3013698630137,4.81369863013699,919,510
3641,0,1.80547945205479,A,37,3_89,1.15,2,86,82,919,1616,11.3013698630137,4.81369863013699,919,510
3641,0,2.85753424657534,A,37,8_13,1.34,1,86,87,919,1616,11.3013698630137,4.81369863013699,919,510
3641,0,3.2958904109589,A,37,8_11,0.69,1,86,90,919,1616,11.3013698630137,4.81369863013699,919,510
3652,0,0.164383561643836,FL,37,8_15,2.2,1,87,54,1024,1616,10.2082191780822,4.81369863013699,1024,1616
3642,1,0.657534246575342,SA,37,8_31,0.97,1,87.1,54,1891,510,2.80821917808219,11.6904109589041,1891,1867
3653,0,0.164383561643836,FL,37,8_33,0.47,1,87.1,54,1891,1523,3.2986301369863,6.24383561643836,1891,1867
3700,0,0.657534246575342,SA,37,8_17,2.69,1,88,54,1678,1412,2.67671232876712,6.75890410958904,1678,1412
3651,1,0.164383561643836,FL,37,8_23,1.17,1,88,54,1678,1412,3.14794520547945,7.23013698630137,1678,1412
3619,1,0.802739726027397,A,37,8_13,1.41,1,92,75,1429,1886,6.66027397260274,3.13972602739726,1429,1886
3613,0,0.0273972602739726,CH,37,6_19,1.85,1,94,37,3508,1171,1.05479452054795,9.11232876712329,3508,1801
3611,0,0.0273972602739726,CH,37,6_29,1.09,1,94,37,3508,1171,1.05479452054795,9.11232876712329,3508,1801
3509,0,0.246575342465753,J,37,8_13,0.66,1,94,37,3508,1171,0.701369863013699,8.75890410958904,3508,1801
3459,1,0.391780821917808,OFL,37,8_4,1.75,1,96,37,1275,1610,7.37534246575343,4.38630136986301,3507,1587
3459,1,0.164383561643836,FL,37,8_8,1.51,1,96,37,1275,1610,7.37534246575343,4.38630136986301,3507,1587
1602,1,0.0273972602739726,CH,39,5_4,1.18,2,1,39,912,1187,6.15342465753425,3.66575342465753,912,1348
1684,1,2.53698630136986,A,39,4_39,0.68,2,29,30,927,501,6.41643835616438,6.58082191780822,927,501
1684,1,0.657534246575342,SA,39,8_20,1.46,1,1.1,40,927,501,6.41643835616438,6.58082191780822,927,501
1576,0,0.328767123287671,OFL,39,5_15,0.9,2,10,39,859,929,5.70684931506849,5.76986301369863,1859,929
1611,1,1,A,39,7_31,1.26,1,92,40,639,1028,6.18082191780822,4.97808219178082,639,1028
1611,1,5.16438356164384,A,39,7_29,0.51,1,24,37,639,1028,6.18082191780822,4.97808219178082,639,1028
1600,1,0.0273972602739726,CH,39,6_29,1.03,1,114,39,524,865,7.0027397260274,6.02191780821918,524,634
1604,1,11.8712328767123,A,39,8_29,0.94,1,56,116,1247,494,3.75616438356164,10.3013698630137,1247,1020
1604,1,0.657534246575342,SA,39,7_25,0.36,1,17,40,1247,494,3.75616438356164,10.3013698630137,1247,1020
1608,1,3.54520547945205,A,39,4_41,1.03,2,81,32,1247,494,3.76438356164384,10.3095890410959,1247,1020
1591,1,3.56164383561644,A,39,4_41,0.8,2,51.2,31,1059,1020,3.85753424657534,4.55890410958904,1059,1167
1591,1,0.164383561643836,FL,39,5_16,0.86,2,18,39,1059,1020,3.85753424657534,4.55890410958904,1059,1167
1601,1,0.0273972602739726,CH,39,6_29,1,1,2,39,925,1287,6.11232876712329,2.66575342465753,925,1287
1599,0,0.0273972602739726,CH,39,6_29,1.16,1,22,39,1501,890,1.53424657534247,4.92328767123288,1501,890
1586,0,0.328767123287671,OFL,39,5_16,0.76,2,25,39,503,1214,6.7013698630137,2.95616438356164,503,1214
1605,0,6.16986301369863,A,39,7_46,0.84,1,5,77,1222,494,2.92602739726027,10.3041095890411,1222,494
1605,0,4.12054794520548,A,39,4_18,0.8,2,5,35,1222,494,2.92602739726027,10.3041095890411,1222,494
1605,0,8.26027397260274,A,39,3_68,0.69,2,5,90,1222,494,2.92602739726027,10.3041095890411,1222,494
1605,0,10.8438356164384,A,39,7_42,0.16,1,5,105,1222,494,2.92602739726027,10.3041095890411,1222,494
1605,0,0.657534246575342,SA,39,7_36,0.52,1,29,40,1222,494,2.92602739726027,10.3041095890411,1222,494
1603,0,2.07671232876712,A,39,4_3,0.64,2,109,41,NA,NA,NA,NA,NA,NA
1590,1,0.164383561643836,FL,39,7_27,0.84,1,33.1,39,826,1274,5.9972602739726,3.35068493150685,826,1213
1590,1,2.11780821917808,A,39,4_3,1,2,33.1,41,826,1274,5.9972602739726,3.35068493150685,826,1213
1616,1,8.16164383561644,A,39,8_12,1.09,1,87,90,1384,1370,2.24931506849315,3.27945205479452,1384,NA
1616,1,10.6383561643836,A,39,8_30,0.4,1,87,105,1384,1370,2.24931506849315,3.27945205479452,1384,NA
1616,1,0.657534246575342,SA,39,8_16,1,1,36,40,1384,1370,2.24931506849315,3.27945205479452,1384,NA
1616,1,3.11506849315069,A,39,4_15,0.9,2,87,31,1384,1370,2.24931506849315,3.27945205479452,1384,NA
1577,1,11.3150684931507,A,39,8_33,0.71,1,46,105,308,1274,9.60547945205479,3.16438356164384,308,216
1577,1,0.328767123287671,OFL,39,7_31,1.48,1,38,39,308,1274,9.60547945205479,3.16438356164384,308,216
1577,1,2.36438356164384,A,39,4_5,1.01,2,46.5,41,308,1274,9.60547945205479,3.16438356164384,308,216
1577,1,8.80821917808219,A,39,7_40,1.04,1,46,90,308,1274,9.60547945205479,3.16438356164384,308,216
1577,1,9.27945205479452,A,39,3_68,0.68,2,46,92,308,1274,9.60547945205479,3.16438356164384,308,216
1574,1,0.164383561643836,FL,39,5_15,0.64,2,37,39,308,921,9.75890410958904,5.95890410958904,308,216
1612,0,2.73424657534247,A,39,4_13,0.8,2,75,30,949,557,5.23013698630137,7.25753424657534,949,557
1612,0,0.657534246575342,SA,39,8_9,0.69,1,102,40,949,557,5.23013698630137,7.25753424657534,949,557
1572,1,0.164383561643836,FL,39,5_15,0.8,2,43,39,1369,1032,2.8027397260274,3.88767123287671,1369,1032
1571,0,0.0328767123287671,CH,39,6_31,0.84,1,46,39,1042,176,3.97534246575342,11.786301369863,1042,176
1575,0,0.328767123287671,OFL,39,5_15,0.58,2,50.1,39,1186,1188,3.66575342465753,3.32328767123288,1186,1184
1615,1,1,A,39,4_1,0.81,2,57.1,40,1130,1356,3.92328767123288,2.8986301369863,1130,1356
1606,1,5.36164383561644,A,39,4_24,1.23,2,22,54,595,495,6.94246575342466,6.94246575342466,595,495
1606,1,1,A,39,4_1,0.87,2,22,40,595,495,6.94246575342466,6.94246575342466,595,495
1585,1,0.164383561643836,FL,39,5_16,0.46,2,6,39,595,495,6.86575342465753,6.86575342465753,595,495
1606,1,5.12876712328767,A,39,4_22,1.08,2,22,37,595,495,6.94246575342466,6.94246575342466,595,495
1606,1,3.44383561643836,A,39,4_14,0.83,2,22,31,595,495,6.94246575342466,6.94246575342466,595,495
1596,1,0.164383561643836,FL,39,5_17,1.01,2,60,39,168,1045,10.8684931506849,3.84383561643836,168,1045
1578,1,0.164383561643836,FL,39,8_18,0.6,1,60.1,39,862,917,5.87123287671233,5.97534246575342,862,632
1617,0,6.48493150684931,A,39,4_33,1.17,2,94.2,77,858,1063,6.01369863013699,3.95616438356164,858,1063
1617,0,4.44931506849315,A,39,4_19,0.6,2,94.2,35,858,1063,6.01369863013699,3.95616438356164,858,1063
1617,0,8.56164383561644,A,39,3_76,0.73,2,94.2,90,858,1063,6.01369863013699,3.95616438356164,858,1063
1617,0,1,A,39,4_2,0.88,2,94.2,40,858,1063,6.01369863013699,3.95616438356164,858,1063
1598,0,0.328767123287671,OFL,39,5_17,1.56,2,82,39,1195,1279,3.33424657534247,3.04657534246575,1195,1243
1598,0,3.34246575342466,A,39,7_42,1.02,1,65,30,1195,1279,3.33424657534247,3.04657534246575,1195,1243
1610,1,0.657534246575342,SA,39,8_4,0.84,1,101.1,40,1170,917,3.47945205479452,6.41095890410959,1170,917
1579,1,3.15068493150685,A,39,7_46,1.08,1,117,30,1170,1063,3.04383561643836,3.82191780821918,1170,917
1579,1,0.164383561643836,FL,39,5_15,1.06,2,64,39,1170,1063,3.04383561643836,3.82191780821918,1170,917
1582,1,0.328767123287671,OFL,39,5_16,0.85,2,67,39,1161,849,3.36164383561644,5.74794520547945,1161,525
1581,1,0.328767123287671,OFL,39,5_15,0.79,2,67,39,1161,525,3.36164383561644,6.67671232876712,1161,525
1581,1,6.28219178082192,A,39,4_31,1.43,2,92.1,75,1161,525,3.36164383561644,6.67671232876712,1161,525
1581,1,3.31780821917808,A,39,4_13,1.06,2,92.1,30,1161,525,3.36164383561644,6.67671232876712,1161,525
1581,1,8.37808219178082,A,39,3_75,0.86,2,92.1,87,1161,525,3.36164383561644,6.67671232876712,1161,525
1581,1,2.32602739726027,A,39,4_4,1.39,2,92.1,41,1161,525,3.36164383561644,6.67671232876712,1161,525
1573,0,0.328767123287671,OFL,39,5_15,0.76,2,41,39,NA,NA,NA,NA,476,1394
1580,0,9.18904109589041,A,39,7_45,0.51,1,76,92,1403,525,2.67123287671233,6.84109589041096,1403,849
1580,0,0.164383561643836,FL,39,5_15,0.94,2,69,39,1403,525,2.67123287671233,6.84109589041096,1403,849
1580,0,2.12328767123288,A,39,4_2,1.2,2,76,41,1403,525,2.67123287671233,6.84109589041096,1403,849
1593,1,6.18904109589041,A,39,4_32,1.44,2,111,75,1017,1018,7.79178082191781,4.55890410958904,1017,1018
1597,0,0.328767123287671,OFL,39,5_17,1.1,2,82,39,774,1198,5.77808219178082,3.6986301369863,774,1198
1589,0,6.23835616438356,A,39,3_68,0.82,2,10,75,1382,847,2.62191780821918,5.75890410958904,1382,847
1589,0,5.65753424657534,A,39,4_27,0.67,2,10,54,1382,847,2.62191780821918,5.75890410958904,1382,847
1589,0,0.328767123287671,OFL,39,5_16,0.7,2,94,39,1382,847,2.62191780821918,5.75890410958904,1382,847
1588,0,0.328767123287671,OFL,39,5_16,0.9,2,92,39,1382,847,2.62191780821918,5.75890410958904,1382,847
1589,0,6.4027397260274,A,39,6_14,0.86,1,10,75,1382,847,2.62191780821918,5.75890410958904,1382,847
1614,0,0.164383561643836,FL,40,8_16,2.15,1,1,40,912,1348,6.92876712328767,2.77260273972603,912,1348
1614,0,5.23287671232877,A,40,8_23,0.72,1,6.5,75,912,1348,6.92876712328767,2.77260273972603,912,1348
1728,1,1.53424657534247,A,40,4_38,0.8,2,101,30,639,1610,7.66575342465753,1.0958904109589,639,1610
1728,1,0.657534246575342,SA,40,8_24,1.86,1,101.1,41,639,1610,7.66575342465753,1.0958904109589,639,1610
1727,1,0.657534246575342,SA,40,8_11,1.03,1,102,41,666,1171,8.40821917808219,5.43287671232877,666,1425
1730,1,0.657534246575342,SA,40,8_40,0.64,1,75,41,1612,1199,1.09315068493151,5.42465753424658,1612,1425
1672,0,4.35890410958904,A,40,4_27,0.54,2,67,54,NA,NA,NA,NA,1043,1569
1715,0,1,A,40,4_39,1.04,2,108,41,1043,676,6.05479452054795,8.03287671232877,1043,1569
1672,0,5.46849315068493,A,40,4_33,1.1,2,67,77,NA,NA,NA,NA,1043,1569
1609,1,0.0438356164383562,FL,40,8_11,0.83,1,109,40,1177,1395,4.88767123287671,3.76164383561644,1177,1395
1673,0,1.9013698630137,A,40,4_10,0.88,2,11,30,1409,1543,2.87671232876712,2.26849315068493,1409,1209
1673,0,1.87123287671233,A,40,3_92,0.98,2,11,30,1409,1543,2.87671232876712,2.26849315068493,1409,1209
1673,0,1,A,40,4_4,0.96,2,11,41,1409,1543,2.87671232876712,2.26849315068493,1409,1209
1623,1,4.33698630136986,A,40,4_25,1.02,2,79,54,840,497,7.06301369863014,7.97260273972603,840,597
1623,1,0.0273972602739726,CH,40,6_31,0.68,1,15,40,840,497,7.06301369863014,7.97260273972603,840,597
1623,1,1.12328767123288,A,40,4_6,1.23,2,54,41,840,497,7.06301369863014,7.97260273972603,840,597
1721,1,0.657534246575342,SA,40,8_24,0.8,1,19,41,1511,1499,2.64931506849315,2.32876712328767,1511,1499
1719,1,0.657534246575342,SA,40,8_7,1.65,1,17,41,1247,494,4.8958904109589,11.441095890411,1247,1020
1665,0,3.98356164383562,A,40,4_32,1.9,2,79,54,1059,494,5.3013698630137,11.3452054794521,1059,1515
1665,0,0.657534246575342,SA,40,8_37,0.32,1,18,41,1059,494,5.3013698630137,11.3452054794521,1059,1515
1665,0,4.01917808219178,A,40,4_26,1.14,2,79,54,1059,494,5.3013698630137,11.3452054794521,1059,1515
1725,0,0.657534246575342,SA,40,7_35,0.55,1,19,41,1506,1359,2.35890410958904,3.36986301369863,1506,1359
1771,0,1.83835616438356,A,40,4_10,0.56,2,3.1,30,925,1020,7.16164383561644,5.75068493150685,925,1287
1669,0,8.01917808219178,A,40,7_25,0.18,1,47.1,92,1503,1209,2.4986301369863,3.96986301369863,1503,507
1669,0,1,A,40,7_46,1.43,1,50,41,1503,1209,2.4986301369863,3.96986301369863,1503,507
1669,0,10.9808219178082,A,40,8_33,0.49,1,47.1,116,1503,1209,2.4986301369863,3.96986301369863,1503,507
1669,0,11.1506849315068,A,40,8_29,1.1,1,47.1,116,1503,1209,2.4986301369863,3.96986301369863,1503,507
1669,0,5.50684931506849,A,40,4_33,1.2,2,47.1,77,1503,1209,2.4986301369863,3.96986301369863,1503,507
1724,1,1,A,40,4_5,1,2,6.5,41,444,1165,8.66849315068493,5.0958904109589,444,1166
1667,1,0.778082191780822,SA,40,8_6,0.6,1,26,41,1218,1542,5.28493150684931,2.12054794520548,1218,NA
1667,1,0.657534246575342,SA,40,8_31,0.51,1,26,41,1218,1542,5.28493150684931,2.12054794520548,1218,NA
